ano,nota,drive_id,url
2023,45.0,1ilwU8k6C56gDDUmrRq00AXj3qAa1Tf6Q,https://drive.google.com/file/d/1ilwU8k6C56gDDUmrRq00AXj3qAa1Tf6Q/view
2023,28.5,1AqIBZTS2dmy9pryPHELIrLeheNQDS6Gq,https://drive.google.com/file/d/1AqIBZTS2dmy9pryPHELIrLeheNQDS6Gq/view
2022,38.0,1Qu_5wteBgXmELANKv_S_9MVq0fyU8edb,https://drive.google.com/file/d/1Qu_5wteBgXmELANKv_S_9MVq0fyU8edb/view
2022,36.0,11QeozVnYMeoUO6wOZh-I1lKUQ7cUpSL1,https://drive.google.com/file/d/11QeozVnYMeoUO6wOZh-I1lKUQ7cUpSL1/view
2023,38.0,152xZifBxqVGtN8YkjK70xhnH37t8-u02,https://drive.google.com/file/d/152xZifBxqVGtN8YkjK70xhnH37t8-u02/view
2023,39.5,1UnyQK_y30YUGiUuQnTUJVIQFa5786v2y,https://drive.google.com/file/d/1UnyQK_y30YUGiUuQnTUJVIQFa5786v2y/view
2021,31.5,1zaECT-IDC4sKGfTjsZG8FqWYzKTAPJbY,https://drive.google.com/file/d/1zaECT-IDC4sKGfTjsZG8FqWYzKTAPJbY/view
2022,39.5,1KB1BxNyvE7gbvhsQpiKyanp2BYNvsG_f,https://drive.google.com/file/d/1KB1BxNyvE7gbvhsQpiKyanp2BYNvsG_f/view
2022,43.5,126iLNlTt7lnlTMTswK-emzVIO4tL5sKM,https://drive.google.com/file/d/126iLNlTt7lnlTMTswK-emzVIO4tL5sKM/view
2022,36.5,197m_YnbNhzg8zlRbuIlS6x5bPj3PWYtj,https://drive.google.com/file/d/197m_YnbNhzg8zlRbuIlS6x5bPj3PWYtj/view
2023,33.0,1im6kyj_qeYpIBbL2c4fAE9nKMBDrv8BJ,https://drive.google.com/file/d/1im6kyj_qeYpIBbL2c4fAE9nKMBDrv8BJ/view
2022,23.0,1rJ6ornZKAJ0c9ZSE31BcY3ibDvQjItB2,https://drive.google.com/file/d/1rJ6ornZKAJ0c9ZSE31BcY3ibDvQjItB2/view
2022,40.0,19WF3rnxRXwSt9xQSdzGGow0eTEwyx0eG,https://drive.google.com/file/d/19WF3rnxRXwSt9xQSdzGGow0eTEwyx0eG/view
2022,35.0,19XcmJYRhBitCL6-phyBpBhmhQAyRHRH-,https://drive.google.com/file/d/19XcmJYRhBitCL6-phyBpBhmhQAyRHRH-/view
2022,41.0,15BeCV89RzMbJnX6gSxEZODUffmyfOMPl,https://drive.google.com/file/d/15BeCV89RzMbJnX6gSxEZODUffmyfOMPl/view
2022,40.0,1ks3M3qw1prcQ362f_jd8-Hfwa4_AHWw3,https://drive.google.com/file/d/1ks3M3qw1prcQ362f_jd8-Hfwa4_AHWw3/view
2022,30.0,1obEPMjUNTXIyoZMs5lgXUMmcvsoAUBNI,https://drive.google.com/file/d/1obEPMjUNTXIyoZMs5lgXUMmcvsoAUBNI/view
2022,33.0,1ESRbXq3LjLNuNkr5OyAVml7Cii-mwHj4,https://drive.google.com/file/d/1ESRbXq3LjLNuNkr5OyAVml7Cii-mwHj4/view
2021,35.0,1KOsWMZ6wnK3dktOyinDWTmLfAnbaVlGp,https://drive.google.com/file/d/1KOsWMZ6wnK3dktOyinDWTmLfAnbaVlGp/view
2022,40.0,1Y4wHO8gVEjr6EFcCIrh4H4l0tSiITqXj,https://drive.google.com/file/d/1Y4wHO8gVEjr6EFcCIrh4H4l0tSiITqXj/view
2022,26.0,105Wv42ZVYn2a7iLymDFmPnehchC_W9aa,https://drive.google.com/file/d/105Wv42ZVYn2a7iLymDFmPnehchC_W9aa/view
2022,36.5,1D7q4h-wHv8elRtMHTdQ6LFaBiaOYm0N1,https://drive.google.com/file/d/1D7q4h-wHv8elRtMHTdQ6LFaBiaOYm0N1/view
2022,33.0,1if1UgqsTze76gIX3z2PNsoq3MrWtLBBd,https://drive.google.com/file/d/1if1UgqsTze76gIX3z2PNsoq3MrWtLBBd/view
2022,39.5,1h09gpjCIkGE70hZKL1Ud0CY_C5Q9s9UJ,https://drive.google.com/file/d/1h09gpjCIkGE70hZKL1Ud0CY_C5Q9s9UJ/view
2022,41.0,1lrXYzPFqgxwuoitSVKjdSqHlBZ7HguGF,https://drive.google.com/file/d/1lrXYzPFqgxwuoitSVKjdSqHlBZ7HguGF/view
2022,36.0,1NjoFd3Qj9b74ws4yRlXvYt6GFAR7BaEq,https://drive.google.com/file/d/1NjoFd3Qj9b74ws4yRlXvYt6GFAR7BaEq/view
2023,45.0,1SK1Y4botchEKqkkrgOJaHR7StJs3E376,https://drive.google.com/file/d/1SK1Y4botchEKqkkrgOJaHR7StJs3E376/view
2022,32.0,1IPaAofNWbBwJp-qM1X3t-NCc_7JeIOVb,https://drive.google.com/file/d/1IPaAofNWbBwJp-qM1X3t-NCc_7JeIOVb/view
2023,27.0,1O9WhDL-SvS95X08TMR-jJqR-BMLvSrWg,https://drive.google.com/file/d/1O9WhDL-SvS95X08TMR-jJqR-BMLvSrWg/view
2023,42.0,1DOHMDIxpp7rSP_FIXdsceZLk_L2p5Uzl,https://drive.google.com/file/d/1DOHMDIxpp7rSP_FIXdsceZLk_L2p5Uzl/view
2022,27.0,1nIx-1jMfZiwarb-aBz3ZdOrkRDBQWbbL,https://drive.google.com/file/d/1nIx-1jMfZiwarb-aBz3ZdOrkRDBQWbbL/view
2022,34.5,1Qjta-ZFGqI7HsC4ZBia413SI7JNYFAkS,https://drive.google.com/file/d/1Qjta-ZFGqI7HsC4ZBia413SI7JNYFAkS/view
2022,24.5,1APA5yYy7a5HFq6lJfEqa7ze2Rp8LV3a3,https://drive.google.com/file/d/1APA5yYy7a5HFq6lJfEqa7ze2Rp8LV3a3/view
2022,31.0,1PeVj8AOHg1uUATEjHqVDc7Cpl0Gda1-4,https://drive.google.com/file/d/1PeVj8AOHg1uUATEjHqVDc7Cpl0Gda1-4/view
2023,38.5,1mdpiznoF5Q7vZJ3W9uckeRBKg9B07pdf,https://drive.google.com/file/d/1mdpiznoF5Q7vZJ3W9uckeRBKg9B07pdf/view
2023,31.5,1XBKUuLwmpxciWSDklOQ5mnD5nNEr5syW,https://drive.google.com/file/d/1XBKUuLwmpxciWSDklOQ5mnD5nNEr5syW/view
2022,43.0,1cK8RZf0HqYSPouMSdroh1tLOW_kTlcQV,https://drive.google.com/file/d/1cK8RZf0HqYSPouMSdroh1tLOW_kTlcQV/view
2022,40.0,17ORK0ich_Y86f8aj4uDlf-pzFYuk3vRH,https://drive.google.com/file/d/17ORK0ich_Y86f8aj4uDlf-pzFYuk3vRH/view
2022,43.0,1zYUOL3XksUISbpRSfOw5teXsoEFQX1GC,https://drive.google.com/file/d/1zYUOL3XksUISbpRSfOw5teXsoEFQX1GC/view
2023,32.0,1uVDYPRFqq_MvZmPe6IGSJaES-xtrNWhq,https://drive.google.com/file/d/1uVDYPRFqq_MvZmPe6IGSJaES-xtrNWhq/view
2023,40.0,136c-P0W5Jk_c8jaPk7TRO-dKBD3VRMCG,https://drive.google.com/file/d/136c-P0W5Jk_c8jaPk7TRO-dKBD3VRMCG/view
2022,28.5,1ZcErjQ45hvkQkQGVC71-4CGcUZSqT8EM,https://drive.google.com/file/d/1ZcErjQ45hvkQkQGVC71-4CGcUZSqT8EM/view
2022,31.0,1E83AKuIGztpXOYkqNcnB6I5a0QZtlD37,https://drive.google.com/file/d/1E83AKuIGztpXOYkqNcnB6I5a0QZtlD37/view
2022,43.5,1HG6_flzQeswnwEUAFF-BKig7JtnJWzfx,https://drive.google.com/file/d/1HG6_flzQeswnwEUAFF-BKig7JtnJWzfx/view
2023,42.5,1YZ-kQdjHoj1Wu9GOI214D5wvWb8wnvAY,https://drive.google.com/file/d/1YZ-kQdjHoj1Wu9GOI214D5wvWb8wnvAY/view
2022,37.0,1NxBtVjXRhn6XrRWU-UHsJfxEATDhHdB8,https://drive.google.com/file/d/1NxBtVjXRhn6XrRWU-UHsJfxEATDhHdB8/view
2022,38.0,1dhfbfK1jZsCgAmeIbevjY3mIvioZLLJw,https://drive.google.com/file/d/1dhfbfK1jZsCgAmeIbevjY3mIvioZLLJw/view
2022,43.0,1UMHnvbr3RQcLNXCBhHE4y84VFa1_klca,https://drive.google.com/file/d/1UMHnvbr3RQcLNXCBhHE4y84VFa1_klca/view
2022,31.0,1u2S7qDf1dALaUX454UtHULh4hGa26HQ3,https://drive.google.com/file/d/1u2S7qDf1dALaUX454UtHULh4hGa26HQ3/view
2022,35.0,1wjfrHEd1023mYQ779f5VqSjeLSajFx60,https://drive.google.com/file/d/1wjfrHEd1023mYQ779f5VqSjeLSajFx60/view
2022,39.5,11glq6_GcxDxbDgDXfaWwuWAqeQ_mh4mx,https://drive.google.com/file/d/11glq6_GcxDxbDgDXfaWwuWAqeQ_mh4mx/view
2022,39.33,1rvtGmjTVJeiAi3s5DIzLkP2mThPBUE6-,https://drive.google.com/file/d/1rvtGmjTVJeiAi3s5DIzLkP2mThPBUE6-/view
2023,36.5,1j8d7w6zoVmS-5fdLpReqj3slENvkOsY_,https://drive.google.com/file/d/1j8d7w6zoVmS-5fdLpReqj3slENvkOsY_/view
2023,33.0,1lKVSbemXMVKc4A9wEkwXOprDgz0NA518,https://drive.google.com/file/d/1lKVSbemXMVKc4A9wEkwXOprDgz0NA518/view
2022,46.5,1fvfu_VjgshGJVnj2X0euSkN6W_s0eDEq,https://drive.google.com/file/d/1fvfu_VjgshGJVnj2X0euSkN6W_s0eDEq/view
2022,36.5,1nJOKe5rlKs6vi-hjjU-vxXmHktc3tLnO,https://drive.google.com/file/d/1nJOKe5rlKs6vi-hjjU-vxXmHktc3tLnO/view
2022,36.5,1AXqgyk7xq0zNu_yiSy3fa7tqm4ro7s_c,https://drive.google.com/file/d/1AXqgyk7xq0zNu_yiSy3fa7tqm4ro7s_c/view
2022,38.5,1lSYplmIDLNXeJwf2FBjkc8uHf5vqCItN,https://drive.google.com/file/d/1lSYplmIDLNXeJwf2FBjkc8uHf5vqCItN/view
2020,31.0,1nNLaO8_9AHSJQNI5cQdS7rE4DAgrQLhY,https://drive.google.com/file/d/1nNLaO8_9AHSJQNI5cQdS7rE4DAgrQLhY/view
2022,31.0,1FotSN5tfNbDJqwfCwurP4FamRGACqndf,https://drive.google.com/file/d/1FotSN5tfNbDJqwfCwurP4FamRGACqndf/view
2022,36.5,1gMtrA-xmQ02OHl6YfhNZsJndqtGhCH02,https://drive.google.com/file/d/1gMtrA-xmQ02OHl6YfhNZsJndqtGhCH02/view
2022,31.5,15LNTNesJSsIYN77yPmNUQKbTKoeU8-Iw,https://drive.google.com/file/d/15LNTNesJSsIYN77yPmNUQKbTKoeU8-Iw/view
2022,36.0,1Erg8vDzpYVOCyOA98E5wmol8RwrPeGyx,https://drive.google.com/file/d/1Erg8vDzpYVOCyOA98E5wmol8RwrPeGyx/view
2022,40.0,1_WjzeV5EEoTy_1DKr0t8aOfR4UQfowXW,https://drive.google.com/file/d/1_WjzeV5EEoTy_1DKr0t8aOfR4UQfowXW/view
2022,43.0,1aRLgIrPue8HtfBvuYP2vbjrsarBWzUYa,https://drive.google.com/file/d/1aRLgIrPue8HtfBvuYP2vbjrsarBWzUYa/view
2023,40.0,1dr2L5bov-1RUAQdsY7wKLwW7MEofK0jW,https://drive.google.com/file/d/1dr2L5bov-1RUAQdsY7wKLwW7MEofK0jW/view
2022,31.0,1MXThzOcvZeXO0cD-ggtXvpJtxqNcBTqI,https://drive.google.com/file/d/1MXThzOcvZeXO0cD-ggtXvpJtxqNcBTqI/view
2019,30.0,1MuzWBipqLKMozZTlgzMpywraoyQIVFRp,https://drive.google.com/file/d/1MuzWBipqLKMozZTlgzMpywraoyQIVFRp/view
2023,38.0,1EH_-uCR1Tb8W2LUbmbpc2Zl4Lh6zDnAG,https://drive.google.com/file/d/1EH_-uCR1Tb8W2LUbmbpc2Zl4Lh6zDnAG/view
2022,34.5,1NcZYd2_9JSg5VB43RLM_F9MN8PrTYVgH,https://drive.google.com/file/d/1NcZYd2_9JSg5VB43RLM_F9MN8PrTYVgH/view
2022,31.5,1LXdyQE-kbSLxle6hv7WLPYghL5ezO0Ri,https://drive.google.com/file/d/1LXdyQE-kbSLxle6hv7WLPYghL5ezO0Ri/view
2023,44.5,1vjQ4MWcMyE-msUSk8JngHecn5M3w8ptT,https://drive.google.com/file/d/1vjQ4MWcMyE-msUSk8JngHecn5M3w8ptT/view
2023,40.0,10SkG0zfEc2XAtg7G_Whxm87hBQNOnDlp,https://drive.google.com/file/d/10SkG0zfEc2XAtg7G_Whxm87hBQNOnDlp/view
2023,38.0,1Ba-ChwfRnlFLbTzfG4YzMX_oJMuQkGHY,https://drive.google.com/file/d/1Ba-ChwfRnlFLbTzfG4YzMX_oJMuQkGHY/view
2022,33.0,1HSuahI16dr7wMQpOUnu0G5jH97TcKHwa,https://drive.google.com/file/d/1HSuahI16dr7wMQpOUnu0G5jH97TcKHwa/view
2023,28.5,1L_reToacRD-tLnXfp65pPS4-ci9Mn-uD,https://drive.google.com/file/d/1L_reToacRD-tLnXfp65pPS4-ci9Mn-uD/view
2022,36.5,1Qalq1GPcdqAoqTaO0WhWWbmHPlEJ6SXU,https://drive.google.com/file/d/1Qalq1GPcdqAoqTaO0WhWWbmHPlEJ6SXU/view
2022,36.5,1_MlB9IeJ4G9XrkWM1FnrxUs4yCT8oQUT,https://drive.google.com/file/d/1_MlB9IeJ4G9XrkWM1FnrxUs4yCT8oQUT/view
2023,43.0,15UQ2x3HaKULoED7ZeuMmjJ4Uuul8dfQx,https://drive.google.com/file/d/15UQ2x3HaKULoED7ZeuMmjJ4Uuul8dfQx/view
2023,36.0,17rc08a4ztMzyX-j8kIYDrYkN1MAblzoy,https://drive.google.com/file/d/17rc08a4ztMzyX-j8kIYDrYkN1MAblzoy/view
2022,31.0,1cKgQeSwgEUJol0mndIm_qUNjJdbciBze,https://drive.google.com/file/d/1cKgQeSwgEUJol0mndIm_qUNjJdbciBze/view
2023,37.0,1lVfSu5gzJAofZXkfodFY4WE7uNNp-YNE,https://drive.google.com/file/d/1lVfSu5gzJAofZXkfodFY4WE7uNNp-YNE/view
2023,36.0,1uHyOVjurL-lX_4ANZ5Myl7trjImpFQz3,https://drive.google.com/file/d/1uHyOVjurL-lX_4ANZ5Myl7trjImpFQz3/view
2022,33.5,1w_W0JHZgT7lCeoJ-FOj4B15MPsGI5-ve,https://drive.google.com/file/d/1w_W0JHZgT7lCeoJ-FOj4B15MPsGI5-ve/view
2022,38.5,1o5hxXkXOGNU-9KixArWyxwxnPAJQWCsH,https://drive.google.com/file/d/1o5hxXkXOGNU-9KixArWyxwxnPAJQWCsH/view
2023,40.0,1-geFn_21K-PoWoKTP7BiWQO_5iLNYprz,https://drive.google.com/file/d/1-geFn_21K-PoWoKTP7BiWQO_5iLNYprz/view
2022,37.67,1GJdJWS3p5pJZBVioZobd0rVjrM2ya8ip,https://drive.google.com/file/d/1GJdJWS3p5pJZBVioZobd0rVjrM2ya8ip/view
2022,35.0,1Vrfb53zxWK9rQgKL_siHG7dT03ItfNnu,https://drive.google.com/file/d/1Vrfb53zxWK9rQgKL_siHG7dT03ItfNnu/view
2022,44.0,1nT19nsl_YxBLeRN403RA4A1jJMxs7PVL,https://drive.google.com/file/d/1nT19nsl_YxBLeRN403RA4A1jJMxs7PVL/view
2021,39.5,1pPau4aavXPj60HZjexU_orOPrWsZofua,https://drive.google.com/file/d/1pPau4aavXPj60HZjexU_orOPrWsZofua/view
2023,40.0,18Jer8MNpb-hbrUOMsyjW4j3XeOdbAUhk,https://drive.google.com/file/d/18Jer8MNpb-hbrUOMsyjW4j3XeOdbAUhk/view
2022,41.0,13l9d2EztgX8TvAQXmOLWHA9KkTBLahp8,https://drive.google.com/file/d/13l9d2EztgX8TvAQXmOLWHA9KkTBLahp8/view
2021,36.5,1UYPWNwavCPAIgqiQew0NRoa-44fhRDc8,https://drive.google.com/file/d/1UYPWNwavCPAIgqiQew0NRoa-44fhRDc8/view
2019,33.0,1LkAJ5Iy3BkDLhJ6SD6nAULLGwUV4-Cud,https://drive.google.com/file/d/1LkAJ5Iy3BkDLhJ6SD6nAULLGwUV4-Cud/view
2022,34.67,1CkDUVkaQTfo8acAobOq8kd1LdwEV_Qqt,https://drive.google.com/file/d/1CkDUVkaQTfo8acAobOq8kd1LdwEV_Qqt/view
2022,36.0,1dzpCtAs_Ev0mpwtwyQbHhrIKuMvTr5j2,https://drive.google.com/file/d/1dzpCtAs_Ev0mpwtwyQbHhrIKuMvTr5j2/view
2022,34.5,1BJZIMchejJSGZMymE05YgwnBfe8xqIoc,https://drive.google.com/file/d/1BJZIMchejJSGZMymE05YgwnBfe8xqIoc/view
2022,36.0,1ldU3MjR7ZAIcYx0ArRgMFRyZuxS90eRv,https://drive.google.com/file/d/1ldU3MjR7ZAIcYx0ArRgMFRyZuxS90eRv/view
2023,36.5,1_K4xnDJ3sqX_dyJnvZwJIwS65vo998aq,https://drive.google.com/file/d/1_K4xnDJ3sqX_dyJnvZwJIwS65vo998aq/view
2022,48.5,14Tyss4K_xnBnsVfZGYvfZcwUPjMT-hJj,https://drive.google.com/file/d/14Tyss4K_xnBnsVfZGYvfZcwUPjMT-hJj/view
2022,36.5,1KKCdmEvUDP_IjNxVxoJMi0G7wkaq3g1u,https://drive.google.com/file/d/1KKCdmEvUDP_IjNxVxoJMi0G7wkaq3g1u/view
2022,33.5,18c_OqCCvnIs9MVU8CkXDObEnJLkrgSxG,https://drive.google.com/file/d/18c_OqCCvnIs9MVU8CkXDObEnJLkrgSxG/view
2021,41.5,1i9I8wzz5v4RgKFa2jv--tfUfUdzKhouA,https://drive.google.com/file/d/1i9I8wzz5v4RgKFa2jv--tfUfUdzKhouA/view
2022,36.0,1LQCYehqW5AkMiSk4z2evncmKlZWc7bKd,https://drive.google.com/file/d/1LQCYehqW5AkMiSk4z2evncmKlZWc7bKd/view
2022,41.0,1jdN1SEcTv5nGl4uktIdCl_MoDYnBkI-y,https://drive.google.com/file/d/1jdN1SEcTv5nGl4uktIdCl_MoDYnBkI-y/view
2023,39.5,1TQLEzsTstrXgHSNyywQiLwbq2BIyqdF5,https://drive.google.com/file/d/1TQLEzsTstrXgHSNyywQiLwbq2BIyqdF5/view
2022,38.0,1MVenaGuHJnvjOpFw9GKw8AFPrF0V4uCx,https://drive.google.com/file/d/1MVenaGuHJnvjOpFw9GKw8AFPrF0V4uCx/view
2022,40.0,1PJrekruxUqq6BNQzv_O09aCMay4DJnDU,https://drive.google.com/file/d/1PJrekruxUqq6BNQzv_O09aCMay4DJnDU/view
2022,35.0,1NFx1RNeKgMpRioD1ek6IT1JKoZ8pvWwu,https://drive.google.com/file/d/1NFx1RNeKgMpRioD1ek6IT1JKoZ8pvWwu/view
2022,32.67,1Qmsdg7G7G92JV86Kp7ln8bD8Jq081K82,https://drive.google.com/file/d/1Qmsdg7G7G92JV86Kp7ln8bD8Jq081K82/view
2022,43.0,1wW4gX-VGyrXnJRaypjy3dU9MhIN2mFyu,https://drive.google.com/file/d/1wW4gX-VGyrXnJRaypjy3dU9MhIN2mFyu/view
2022,31.5,1GsMMxoVx1oFrRuesjenKO2zkBo4Ls24D,https://drive.google.com/file/d/1GsMMxoVx1oFrRuesjenKO2zkBo4Ls24D/view
2023,40.0,1birdgKa0orlry_RejUx7VRl7X3cASF1D,https://drive.google.com/file/d/1birdgKa0orlry_RejUx7VRl7X3cASF1D/view
2022,43.0,18QunglxQ1frSk072DfgGpTQELZcU3wO7,https://drive.google.com/file/d/18QunglxQ1frSk072DfgGpTQELZcU3wO7/view
2021,27.0,1rJHZyhx2XppbKIxWheFZshf3IGKLFwfY,https://drive.google.com/file/d/1rJHZyhx2XppbKIxWheFZshf3IGKLFwfY/view
2023,31.0,1RttE8eXFZpyILm4B05Ao66j01uSOvUzM,https://drive.google.com/file/d/1RttE8eXFZpyILm4B05Ao66j01uSOvUzM/view
2022,38.0,12UTCIk3tengHjjkADiH6c3PPZkVnI3IX,https://drive.google.com/file/d/12UTCIk3tengHjjkADiH6c3PPZkVnI3IX/view
2022,41.0,1ynpCwKW3be2FBP0YcY06TH2Z6Gkl9Vbl,https://drive.google.com/file/d/1ynpCwKW3be2FBP0YcY06TH2Z6Gkl9Vbl/view
2023,41.5,1tv4ikGHnBPfTdc8jUAcv7Biv8iB5OIzC,https://drive.google.com/file/d/1tv4ikGHnBPfTdc8jUAcv7Biv8iB5OIzC/view
2022,40.0,1a7ZuHg44Uqonu8ly1Y9dDJ3aV0Y489OY,https://drive.google.com/file/d/1a7ZuHg44Uqonu8ly1Y9dDJ3aV0Y489OY/view
2023,38.0,1ElUH9jGHaQ_DFtVFM0Ug6VNj5TzntsA3,https://drive.google.com/file/d/1ElUH9jGHaQ_DFtVFM0Ug6VNj5TzntsA3/view
2022,34.5,1EV9G2E4zNc3kEKqftQvw7NTkbsGntdXM,https://drive.google.com/file/d/1EV9G2E4zNc3kEKqftQvw7NTkbsGntdXM/view
2022,40.0,19qySdcxJAts76mPnirQsUUnG79IDLLn2,https://drive.google.com/file/d/19qySdcxJAts76mPnirQsUUnG79IDLLn2/view
2022,38.0,1evU2yPsd2BFbZm9BECb1mGS92rgLcUp8,https://drive.google.com/file/d/1evU2yPsd2BFbZm9BECb1mGS92rgLcUp8/view
2022,45.0,1iBMzZOHf6hQEz8IJO7-I43FDArz2UzoA,https://drive.google.com/file/d/1iBMzZOHf6hQEz8IJO7-I43FDArz2UzoA/view
2022,32.0,1Pnz9GUIvenaWupuqrhqqDWgfCz6z5xjI,https://drive.google.com/file/d/1Pnz9GUIvenaWupuqrhqqDWgfCz6z5xjI/view
2023,41.0,1a6QH6tZ0OGmJhQ3MVxhTayOj2M0noxUz,https://drive.google.com/file/d/1a6QH6tZ0OGmJhQ3MVxhTayOj2M0noxUz/view
2023,36.0,14U2BUyDhzeqtXgRkuUMT676abPm3mVWs,https://drive.google.com/file/d/14U2BUyDhzeqtXgRkuUMT676abPm3mVWs/view
2023,38.5,1qLS2u2axEKteydeT6VBVCutBbSaOJFiQ,https://drive.google.com/file/d/1qLS2u2axEKteydeT6VBVCutBbSaOJFiQ/view
2023,32.0,1OAQ8zSUDQvAUVby_Z1rSaVxreL3dKjik,https://drive.google.com/file/d/1OAQ8zSUDQvAUVby_Z1rSaVxreL3dKjik/view
2023,35.33,1qjabMUFqZU15am3kiiYzjyqNS_F2ZyRk,https://drive.google.com/file/d/1qjabMUFqZU15am3kiiYzjyqNS_F2ZyRk/view
2022,34.5,1ErLDYKQkk0Aak8X-V7Myr4LbktQmNlBw,https://drive.google.com/file/d/1ErLDYKQkk0Aak8X-V7Myr4LbktQmNlBw/view
2022,33.0,1MXvPPJZB_XXitFYjRRzQC3z6OlcAzF9e,https://drive.google.com/file/d/1MXvPPJZB_XXitFYjRRzQC3z6OlcAzF9e/view
2022,47.0,16IdalNymlxjF-MVAaZ5V30jAltf-Hw_p,https://drive.google.com/file/d/16IdalNymlxjF-MVAaZ5V30jAltf-Hw_p/view
2022,35.0,1rBthj-x7955L-17CtgshlY6wkvKgnpkK,https://drive.google.com/file/d/1rBthj-x7955L-17CtgshlY6wkvKgnpkK/view
