ano,nota,drive_id,url
2020,35.0,1ZjLFxQs5UaP7Z7xhWSPXyzGb55OKqF6P,https://drive.google.com/file/d/1ZjLFxQs5UaP7Z7xhWSPXyzGb55OKqF6P/view
2020,36.0,13wK5ias_1-v60uDk1hxiSiMaimfAD519,https://drive.google.com/file/d/13wK5ias_1-v60uDk1hxiSiMaimfAD519/view
2020,30.0,1SkieOzAc90q9tbjPlomDuwVt4vtZ3OJY,https://drive.google.com/file/d/1SkieOzAc90q9tbjPlomDuwVt4vtZ3OJY/view
2020,40.0,1lN8ZM84GOAY3S6qQ7-JbDsmDAA0XZwSw,https://drive.google.com/file/d/1lN8ZM84GOAY3S6qQ7-JbDsmDAA0XZwSw/view
2020,26.0,1zIbppHWBr8PAPW6VY-8c09x3RVHeeosa,https://drive.google.com/file/d/1zIbppHWBr8PAPW6VY-8c09x3RVHeeosa/view
2020,36.0,1B_00FsKdPeNroNwLmVdslFya5URcXGIQ,https://drive.google.com/file/d/1B_00FsKdPeNroNwLmVdslFya5URcXGIQ/view
2020,31.5,1RQhWlS5uhlCbEewmhPkboTZeyfZlXChu,https://drive.google.com/file/d/1RQhWlS5uhlCbEewmhPkboTZeyfZlXChu/view
2020,28.0,1u1KXQ03znKCw4Ay2HwRi95sMPoQM8pFf,https://drive.google.com/file/d/1u1KXQ03znKCw4Ay2HwRi95sMPoQM8pFf/view
2020,37.0,1rz_K2waPUZPymrX6697AE8AaKbzyXadP,https://drive.google.com/file/d/1rz_K2waPUZPymrX6697AE8AaKbzyXadP/view
2020,37.0,1HU6nlw1L7vf1EgsjRKwrtDA0s2yOL0Zm,https://drive.google.com/file/d/1HU6nlw1L7vf1EgsjRKwrtDA0s2yOL0Zm/view
2020,35.0,1PT9NUeNILW1EptKi6e_fPBiLbcnk1lQH,https://drive.google.com/file/d/1PT9NUeNILW1EptKi6e_fPBiLbcnk1lQH/view
2020,36.0,1E1kNBWEA4ra4yL5X6FNlWos8kfLe2fN8,https://drive.google.com/file/d/1E1kNBWEA4ra4yL5X6FNlWos8kfLe2fN8/view
2020,42.0,1PiPYbF4W4j-eYxNWEANgriZlTEBA7q9b,https://drive.google.com/file/d/1PiPYbF4W4j-eYxNWEANgriZlTEBA7q9b/view
2020,35.0,1lvUc5y9TaRNmyIRU4ZL2-cY7NqIrKq4w,https://drive.google.com/file/d/1lvUc5y9TaRNmyIRU4ZL2-cY7NqIrKq4w/view
2020,41.0,1yZK8F5YfrPlNTdeYNBlCbKJL-djyupce,https://drive.google.com/file/d/1yZK8F5YfrPlNTdeYNBlCbKJL-djyupce/view
2020,22.0,1KDlmtv4cXjOfDSLAUxTP0mPO--ZEsoYz,https://drive.google.com/file/d/1KDlmtv4cXjOfDSLAUxTP0mPO--ZEsoYz/view
2020,41.0,1uKRG24rWzPrDVQSwGQcDIdGWcyI6ZBry,https://drive.google.com/file/d/1uKRG24rWzPrDVQSwGQcDIdGWcyI6ZBry/view
2020,41.0,19DHOfANUEoYpqnWW41loIe0ltc5yuGbh,https://drive.google.com/file/d/19DHOfANUEoYpqnWW41loIe0ltc5yuGbh/view
2020,34.5,1LOGcVq4NgtqOk02BGbWmH8rK0TXLIGSr,https://drive.google.com/file/d/1LOGcVq4NgtqOk02BGbWmH8rK0TXLIGSr/view
2020,37.0,1QhQSs2RC-YUTzhfuT8Dev4kyv18msS3A,https://drive.google.com/file/d/1QhQSs2RC-YUTzhfuT8Dev4kyv18msS3A/view
2020,31.5,1hOH6g4JOyAHwBwqVgIIJHWDJtPHU1Kkw,https://drive.google.com/file/d/1hOH6g4JOyAHwBwqVgIIJHWDJtPHU1Kkw/view
2020,33.0,1Nmk5aKlOM-uU16RDgfTAlTWJOYxhrTzC,https://drive.google.com/file/d/1Nmk5aKlOM-uU16RDgfTAlTWJOYxhrTzC/view
2020,25.0,1YHD0zB0YAZpiOkWY0QuDoqMchkD2IoW9,https://drive.google.com/file/d/1YHD0zB0YAZpiOkWY0QuDoqMchkD2IoW9/view
2020,35.0,1so0t35P_K9Qpt6HRfo-7tc9VPjwmEtsf,https://drive.google.com/file/d/1so0t35P_K9Qpt6HRfo-7tc9VPjwmEtsf/view
2020,28.5,1UgEbSo8aO1Ta_V8POCd5LC-X89KI3uct,https://drive.google.com/file/d/1UgEbSo8aO1Ta_V8POCd5LC-X89KI3uct/view
2020,37.0,1Y1e9QOGa3iBRsYsD2f_OFwNmOL-ZPYcH,https://drive.google.com/file/d/1Y1e9QOGa3iBRsYsD2f_OFwNmOL-ZPYcH/view
2020,33,1QDCTgsR5gUQq3VGO0FpusIgD-u45dCiI,https://drive.google.com/file/d/1QDCTgsR5gUQq3VGO0FpusIgD-u45dCiI/view
2020,34.5,1zuT7F20avMwyDimt-uEVE-4PYy3fROCa,https://drive.google.com/file/d/1zuT7F20avMwyDimt-uEVE-4PYy3fROCa/view
2020,43,1B4JqYFFNBXoGCplKOzeL9c2Ssg85Gd01,https://drive.google.com/file/d/1B4JqYFFNBXoGCplKOzeL9c2Ssg85Gd01/view
2020,29.5,12NmbewgtNJYsHgxspiaSIi_IPR2L0EGK,https://drive.google.com/file/d/12NmbewgtNJYsHgxspiaSIi_IPR2L0EGK/view
2020,37.0,1psWJ7AOm0pm8pvVaP2kq-iyYR9NTDto3,https://drive.google.com/file/d/1psWJ7AOm0pm8pvVaP2kq-iyYR9NTDto3/view
2020,36.0,1mc5MVJaPepkmpQDT9X_NSWKklR2_y27e,https://drive.google.com/file/d/1mc5MVJaPepkmpQDT9X_NSWKklR2_y27e/view
2020,43.0,1ODfck0DBlc6dpVlgWUS4DVlNiRWCQwv1,https://drive.google.com/file/d/1ODfck0DBlc6dpVlgWUS4DVlNiRWCQwv1/view
2020,25.0,1ytUwfO5SkHR00_4zRbAZ6QI27qU439d4,https://drive.google.com/file/d/1ytUwfO5SkHR00_4zRbAZ6QI27qU439d4/view
2020,35.0,19nOxuzmrocaAZksAdvpj8bnPECTYCur5,https://drive.google.com/file/d/19nOxuzmrocaAZksAdvpj8bnPECTYCur5/view
2020,35.0,1L4hBgNzSAmW7jiIX02j-5r0lxAezNdoD,https://drive.google.com/file/d/1L4hBgNzSAmW7jiIX02j-5r0lxAezNdoD/view
2020,35.0,1TXpuOLeFd66gXCCPxOGP4fQuQXs0aZvg,https://drive.google.com/file/d/1TXpuOLeFd66gXCCPxOGP4fQuQXs0aZvg/view
2020,35.0,1QKId-X34qioAZmfz_JEeBH-MpQfGkdUg,https://drive.google.com/file/d/1QKId-X34qioAZmfz_JEeBH-MpQfGkdUg/view
2020,42.0,1ImxyI53w4Kbk54lt5LH16iHh-pQ6Dese,https://drive.google.com/file/d/1ImxyI53w4Kbk54lt5LH16iHh-pQ6Dese/view
2020,36.5,1xQozkp2UKTZLbY38skc3br9_BCjdko4-,https://drive.google.com/file/d/1xQozkp2UKTZLbY38skc3br9_BCjdko4-/view
2020,36.0,1T8hKJleMpnhnYFuTsi4_PK8h6BEzblYV,https://drive.google.com/file/d/1T8hKJleMpnhnYFuTsi4_PK8h6BEzblYV/view
2020,29.0,1ihvdjaFFXlmFcLvopmJRgUExzjSAxITy,https://drive.google.com/file/d/1ihvdjaFFXlmFcLvopmJRgUExzjSAxITy/view
2020,41.0,1Dl541SU4b2LYbS9hX9dvEJD569M5C1Ft,https://drive.google.com/file/d/1Dl541SU4b2LYbS9hX9dvEJD569M5C1Ft/view
2020,24.0,1IX0_rWVmTQVt2s7uvmE76CCdc2OSV8zt,https://drive.google.com/file/d/1IX0_rWVmTQVt2s7uvmE76CCdc2OSV8zt/view
2020,29.33,1LX0H4UVOVYCZTL9P4hyLKKSY6oOA_F0A,https://drive.google.com/file/d/1LX0H4UVOVYCZTL9P4hyLKKSY6oOA_F0A/view
2020,36.0,19fx0MraCkUHh9ZWPb1GieEryHxb9T7LT,https://drive.google.com/file/d/19fx0MraCkUHh9ZWPb1GieEryHxb9T7LT/view
2020,28.0,10dVu3Id8jBux_F1-WQuPe2yPCpp7cNTZ,https://drive.google.com/file/d/10dVu3Id8jBux_F1-WQuPe2yPCpp7cNTZ/view
2020,33.0,1tXybqwO4tzRTwbb3xCz9eUhH3Bih0gJG,https://drive.google.com/file/d/1tXybqwO4tzRTwbb3xCz9eUhH3Bih0gJG/view
2020,40.0,1l3b5AfSPWl0_fmv1gTAxZ7R79vAyKeCq,https://drive.google.com/file/d/1l3b5AfSPWl0_fmv1gTAxZ7R79vAyKeCq/view
2020,41.5,10o4b_Oax0nWD4SiG4xIB8EsD9hvv-bxg,https://drive.google.com/file/d/10o4b_Oax0nWD4SiG4xIB8EsD9hvv-bxg/view
2020,30.0,142N-Oy1HW6iOyaQYUiJbGJBxcZsQC9Bi,https://drive.google.com/file/d/142N-Oy1HW6iOyaQYUiJbGJBxcZsQC9Bi/view
2020,39.5,1LDsMllu2aiDPzz7MWoEY2oeb7ltEOcUf,https://drive.google.com/file/d/1LDsMllu2aiDPzz7MWoEY2oeb7ltEOcUf/view
2020,33.0,1JM3CFcru-yytVBjHF_O41FL-Lf6OCE0X,https://drive.google.com/file/d/1JM3CFcru-yytVBjHF_O41FL-Lf6OCE0X/view
2020,32.0,1K_UnPjrLQL3xyDILbGFbtXkQMO1pIHjF,https://drive.google.com/file/d/1K_UnPjrLQL3xyDILbGFbtXkQMO1pIHjF/view
2020,34.0,1Ht3H-nRm2LzKE5w4cSs1GqLrCn9b_KZy,https://drive.google.com/file/d/1Ht3H-nRm2LzKE5w4cSs1GqLrCn9b_KZy/view
2020,33.0,1DGpmwCv2U7gWPlDAtq6TXmeyFiNS6phZ,https://drive.google.com/file/d/1DGpmwCv2U7gWPlDAtq6TXmeyFiNS6phZ/view
2020,38.5,1ITNlfnhzGaHnTzXGXNXDUQjwfoLvr0LT,https://drive.google.com/file/d/1ITNlfnhzGaHnTzXGXNXDUQjwfoLvr0LT/view
2020,33.0,17687Il-_ghG4OXfV2kY_Cugl-mE0oW3q,https://drive.google.com/file/d/17687Il-_ghG4OXfV2kY_Cugl-mE0oW3q/view
2020,40.0,1JHJRAWwLz7VeYRhfjaz8ml6o4awUOoWP,https://drive.google.com/file/d/1JHJRAWwLz7VeYRhfjaz8ml6o4awUOoWP/view
2020,40.0,1lwsKGMtiSZtqW4ROnSf9EaJLbdPkOUCB,https://drive.google.com/file/d/1lwsKGMtiSZtqW4ROnSf9EaJLbdPkOUCB/view
