id,unidade,curso,ano,modalidade,chamada,nota_1,nota_2_1,nota_2_2,nota_final,nota_redacao,classificacao_carreira,classificacao_curso,redacao
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,83,71,90.83,846.85,43,13,3,https://drive.google.com/open?id=1oyde-uZTULYk4B23ayG9LEoX9pBHxzYw
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,86,64,77,787,32,83,24,
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,82,68,74.17,777.59,40,4,1,https://drive.google.com/open?id=1gu3ZadJPAqRsOpI_7aQRlV5HxJlkRKte
59,Poli,Engenharia de Produção,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,49.5,39.17,488.15,28,780,34,https://drive.google.com/open?id=1vZWFnRafdPJ5XUM-a9H9sPQ5BuJh97gZ
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,67,61,72.5,693.15,32,29,9,
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,83,72.5,84.17,829.63,41.5,25,7,
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,82,72.5,72.5,787.04,38,84,25,
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,78,60,81.67,761.11,34.5,161,49,
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,85,63.5,95.83,845.93,33.5,14,4,https://drive.google.com/open?id=1rmUtQE8IFGIpfLz4H8PJmSN9BpoG31NF
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,69,73,46.67,654.44,44.5,52,52,https://drive.google.com/open?id=1Sh2fjJOldXEZhJjl3z3WcWG-ObLO8aK8
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,54,62.5,56.67,597.22,40,123,38,https://drive.google.com/open?id=1IILq7vULrJwpd8ShZuSTNmkm0NiczbRB
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,68,60.5,50.83,622.96,39.5,90,29,https://drive.google.com/open?id=1m-AQ2yuZg9XB3hYpZK1lXVhrFX6TMQFg
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,76,66.5,75.83,755.93,39.5,174,56,https://drive.google.com/open?id=1olX-ThqFdXebwEolkDwiZSoJvGsu480a
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,70,58,48.33,613.7,31.5,102,34,https://drive.google.com/open?id=1Da6FfmPeGQSla_jGQVkSV4PMmVnJZ-p2
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,73,57.5,59.17,659.26,31.5,48,17,
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,84,70.5,92.5,854.44,41,9,2,https://drive.google.com/open?id=1RTvZRD0kf_p20LGlbQvEpMvFpwb4rrTn
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,85,68,88.33,835.93,35,19,5,
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,77,73,69.17,759.07,41.5,165,51,https://drive.google.com/open?id=1tgHKNOwqO6JvRtm2X4PjY3hTzDS2b6Vw
59,Poli,Engenharia de Produção,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,33,60,10.83,358.33,38,138,37,https://drive.google.com/open?id=1qq7cjcOcqg7_6vszITq-up7eNnym2T-r
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Após a terceira,48,68.5,42.5,547.78,41.5,205,60,https://drive.google.com/open?id=14NxzFySK4aL2psWVrQIXxtFFtxDwiDYm
59,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,61,52.5,45.83,553.7,26.5,191,55,
59,Poli,Engenharia de Produção,2020,Ampla Concorrência (AC),Primeira,74,67.5,76.67,754.63,35,154,63,
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,84,73.17,80.83,824.44,40.67,28,9,
59,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,81,69,97.5,855,39.5,8,1,https://drive.google.com/open?id=1maqOcCTygcd1t8-Q5QqCJuPEGmHxILn9
60,Poli,Engenharia Elétrica,,Ampla Concorrência (AC),Primeira,77,59,86.67,770.74,33,132,87,
60,Poli,Engenharia Elétrica,,Escola Pública (EP),Primeira,79,69,75,772.59,40,7,5,https://drive.google.com/open?id=11qhU9xnJeS6gFd3PzB4nFuF1XTmvYadl
60,Poli,Engenharia Elétrica,,Ampla Concorrência (AC),Primeira,81,67.5,86.67,813.9,35,38,27,
60,Poli,Engenharia Elétrica,,Ampla Concorrência (AC),Primeira,82,81,83.33,851.48,48.5,10,6,
60,Poli,Engenharia Elétrica,,Ampla Concorrência (AC),Primeira,80,63.5,69.17,738.52,33,268,173,
60,Poli,Engenharia Elétrica,,Escola Pública (EP),Primeira,65,61.5,49.17,609.63,38,106,69,
60,Poli,Engenharia Elétrica,,Ampla Concorrência (AC),Primeira,69,61,86,745,38,233,152,
60,Poli,Engenharia Elétrica,,"Pretos, Pardos e Indígenas (PPI)",Primeira,51,71,20,424,27,88,61,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,82,53.5,82.5,757.04,28.5,172,116,https://drive.google.com/open?id=12TDUdZzo45W0nj_KNcgYJQomyUKHa_nc
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,77,66.5,74.17,754.07,36.5,121,189,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,79,51.5,83.33,742.04,26.5,247,162,
60,Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,70,47,68,641,23,68,47,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,80,61.5,86.67,790.19,35,78,52,https://drive.google.com/open?id=1Z1PTfURqhvCF2DFfgPfnm6V_zZwKkB0p
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,79,61,76.67,751.48,38,199,128,https://drive.google.com/open?id=1UvkTHNdeIf_O9NKxh1jlhQjWJzyugxi9
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,78,68,76.67,771.11,36.5,129,85,
60,Poli,Engenharia Elétrica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,63.5,40.83,540.37,38,21,16,https://drive.google.com/open?id=1jiTHDBOmhDfxWAzLQf3dPfl6dEa4VzXR
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,80,74.5,67.5,769.63,42.5,134,89,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,76,78.5,68.33,770.93,48.5,130,86,https://drive.google.com/open?id=1fUdIYuiaWSkOQtpMDHliCUdUlBPHUgrq
60,Poli,Engenharia Elétrica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,64,47,33.33,504.81,33,35,26,https://drive.google.com/open?id=1StEv2bkMxekKMYLpomyHvsNT_t5cDLlw
60,Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,70,53.5,78.33,698.7,28.5,27,20,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,74,58,86.67,756.3,36.5,173,117,
60,Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,66,66.5,37.5,591.11,42,131,79,https://drive.google.com/open?id=1KnqKSdNU_TVpReEqlwCMZfelYijzWrsI
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,70,57.5,95,767.59,33.5,141,93,
60,Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,60,60,42.5,563.89,33,173,108,https://drive.google.com/open?id=13o3mIOxfPVVgPxpkwjXSgWgDSkDDmBOh
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,79,63.5,82.5,779.26,35,101,65,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,82,69.5,86.67,824.26,38.5,30,23,https://drive.google.com/open?id=1IY2qj4isK06UbrGpnZbnztv1V7C-tpwE
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Segunda,75,64,72.5,732.78,33.5,294,191,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Terceira,76,60.5,73.3,727.59,33,320,204,
60,Poli,Engenharia Elétrica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,44,55,23,400,29,67,67,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,80,60,75.83,749.07,32,211,136,https://drive.google.com/open?id=1ZDXni0CXPYk23uVBnhBjOIg3CMtr_0h_
60,Poli,Engenharia Elétrica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,47,38.5,29.17,399,21.5,98,69,https://drive.google.com/open?id=10Fg-8y4skzV66xttP8wP87G3IHaWgQp-
60,Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,63,48,56.67,582.22,32,143,91,https://drive.google.com/open?id=1vJ2xSC2z99UxisLf9OocT-p-0S0uwl-z
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Após a terceira,70,55,82.5,717.59,29.5,381,239,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Segunda,69,76.5,67.5,735.56,45,282,181,
60,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,80,56,85,766.3,38.5,146,98,
61,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,62,62.17,55.83,622.96,38.67,89,40,https://drive.google.com/open?id=10Mh_bxUta2zYENDXPwwGfAT2Kk3ctt1K
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,74,73.5,74.17,766.3,43,144,74,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,82,68.5,71.67,770.93,36.5,131,67,https://drive.google.com/open?id=1zL7hDdFXfnRQ3Mrhjt0GPhx466UOVnwV
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,84,66,87.5,822.78,35,31,19,https://drive.google.com/open?id=1GGsApBEJzLmatUXk4dVj9DjAH01UN2f9
61,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,71,61,55.83,652.41,36.5,53,24,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,80,73.5,70,774.63,45,120,64,https://drive.google.com/open?id=1ohRuRCAYhzNDovE6L8IYleGyG7z5C0Bd
61,Poli,Engenharia Mecânica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,60,30,489,31,45,23,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,77,64,75,750,37,200,104,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,81,61,73.33,747.78,29.5,218,111,https://drive.google.com/open?id=1ZzcncTelecwC7jVddEcRVrN0pkYe2ryG
61,Poli,Engenharia Mecânica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,43,50,502.59,26.5,36,17,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,85,59,70.83,747.59,33,220,113,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,82,49,90,767.04,25,143,73,https://drive.google.com/open?id=1VNaB4QEhUxUMrXbMD2ZwT0fiuTC4Kj7f
61,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,66,59.5,74.17,690,38.5,33,15,https://drive.google.com/open?id=1D1GgVXMWtMLhNajNd_9dX2-R3JjoyeDi
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,86,76.5,85.33,859.63,39.5,7,6,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,78,71.5,66.67,749.44,46.5,206,106,https://drive.google.com/open?id=153TmBF2kGcNVxTBXG-mkUBvVPu37ze7Q
61,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,85,52.5,89.17,787.04,26.5,2,2,https://drive.google.com/open?id=1DjurYUjb_s3cVG2_bbBiXYWY9CMWAr0U
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Após a terceira,77,54,77.5,723.52,31.5,342,342,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,86,75,92.5,876.85,39.5,3,3,
61,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Segunda,54,63,55.83,596.11,38.5,126,56,https://drive.google.com/open?id=1NyQYGNtagMzXM6eFslsO6AnDOSlNDlh4
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,76,68.33,73.33,753.7,38.33,185,99,
61,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,77,64,87.5,790.19,35,1,1,
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,79,66.5,87.5,805.93,39.5,49,30,https://drive.google.com/open?id=1PAFeQ-nk91FDliwCVENmxUlwJrcMHmAY
61,Poli,Engenharia Mecânica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,60.5,40.83,530.37,42,24,13,https://drive.google.com/open?id=1hUHt6rhOsbHGXrdb44LfDw4tSFrN0FAC
61,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,68,62.5,86.67,749.07,38,210,109,
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,79,69,75.83,775.37,38,119,67,
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,84,76.5,100,899.44,46.5,2,1,https://drive.google.com/open?id=1nIqOc-WBkE0JqCYIUCqOmhIGyzvCQc4n
62,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,70,57.5,52.5,625.93,34.5,86,49,https://drive.google.com/open?id=1HseuNnxOUuCc5K1mQIk-kp6r9_DSlmPx
62,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,66,75.5,46.67,651.67,47,54,26,https://drive.google.com/open?id=1bCklaH4-rr15yfV4azp9OrXBAp8or7y2
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,84,68.5,88.33,833.89,43,22,16,
62,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,69,61,64.17,672.78,36,41,22,
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,87,69.5,77.5,812.22,41.5,41,29,https://drive.google.com/open?id=188xQbZDpW2mOZlNqphq9MZZ7rnCShmq5
62,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Segunda,65,54,52.5,595.74,30,128,66,https://drive.google.com/open?id=1EJeoSsi9RW_nUPqn5UOx8wzWAvo5pOe8
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,78,66,80,775.56,36.5,117,65,https://drive.google.com/open?id=1EKOCTJodlnKpBhOtYAZ4LMr3Z6OdwtKy
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,83,73,87.5,842.41,38,16,10,
62,Poli,Engenharia Mecatrônica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,50,59,30,481.85,35,48,24,https://drive.google.com/open?id=1dAgUbtiLpxFpLAMcppV6YFwyywGM-zx8
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,77,66,77,763,34,149,83,
62,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,59,68.5,60.83,649.63,39.5,58,29,
62,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,65,50.5,66.67,631.3,30,3737,3737,
62,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,68,53,65,645.19,32,64,34,https://drive.google.com/open?id=1iTI4CDxcH33wItaNnOQYTvflGt1unyaC
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,74,84,78.33,815.19,50,36,25,
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,80,62.5,86.67,793.52,33.5,72,46,
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Após a terceira,73,60.33,75,721.48,33.33,355,186,
62,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,67,47,72.5,646.48,28,61,32,
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Após a terceira,75,57.5,75,719.44,35,370,192,
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,75,69,88.33,802.22,43,57,33,
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,76,65.5,77.5,758.15,41.5,169,99,https://drive.google.com/open?id=1UZmnbIvhW-S6SwloLWflX6krHxowWaDF
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,82,56,85,776,33,114,63,https://drive.google.com/open?id=1KuEdnkoxs3OHchjWd98d1Zk8J-PXU_bx
62,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,79,68.5,77.5,779.26,39.5,100,56,https://drive.google.com/open?id=1LaHeWmqtukjR96USTdc5isy50DtDxayS
63,Poli,Engenharia Naval,,Ampla Concorrência (AC),Primeira,73,70.5,69.17,735.93,41,278,30,https://drive.google.com/open?id=1LWDvwEgdhazN2NqeBVf8W2VzUEpIU5Fw
63,Poli,Engenharia Naval,2021,Escola Pública (EP),Primeira,64,53.5,49.17,579.26,28.5,149,29,
63,Poli,Engenharia Naval,2021,Ampla Concorrência (AC),Primeira,74,66.5,71.67,734.63,36.5,287,33,https://drive.google.com/open?id=1Uez40Sxafqtd8K4b9zhlM2sGe-nXYtFr
63,Poli,Engenharia Naval,2021,Escola Pública (EP),Primeira,53,49,53,530,29,244,44,
63,Poli,Engenharia Naval,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,68,66,45,623,36,9,2,https://drive.google.com/open?id=1w8YueoGX0qpE0lSGyCAYVEYZnRLQLV8y
63,Poli,Engenharia Naval,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,67,51.5,64.17,633.7,32,8,1,https://drive.google.com/open?id=16dRRiTcjCVLm8WpSSqUSltiormzGniTf
63,Poli,Engenharia Naval,2021,Escola Pública (EP),Primeira,61,52,52,574,33,156,31,
63,Poli,Engenharia Naval,2021,Ampla Concorrência (AC),Primeira,81,58.5,70.83,731.11,28,304,38,
63,Poli,Engenharia Naval,2021,Escola Pública (EP),Primeira,56,59,35.83,523.52,35,245,45,https://drive.google.com/open?id=1pXMGFx4sCQhYIt78NS7TG1xfvwPUwCLK
63,Poli,Engenharia Naval,2021,Ampla Concorrência (AC),Primeira,74,70.5,61.67,714.63,41,403,48,https://drive.google.com/open?id=19ICwjdpWe5KKCj8qvfuqf4jeCI3Hhlaw
63,Poli,Engenharia Naval,2021,Ampla Concorrência (AC),Primeira,65,71.5,73.33,723.52,47,340,44,https://drive.google.com/open?id=10nS5YoCznyyweeNEBLAlRiVU3YfFQpxT
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,76,62.5,79.17,753.7,35,188,52,https://drive.google.com/open?id=1PVttWHVjOjkNUQD_yiJGBPnJUiEnM4s-
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,88,69,93.33,867,35,6,3,https://drive.google.com/open?id=1RzhmBGntE3lSB6gDfnogjnkvgntfkLLn
64,Poli,Engenharia Química,2021,Escola Pública (EP),Primeira,71,71.5,81.67,773.52,43.5,5,1,https://drive.google.com/open?id=1ZAZsyxoiEIsZMVkOxGECak-zfS_YLj8f
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,80,62,74,750,29,203,59,https://drive.google.com/open?id=1CaGMdkFTWwM9OHsq1MVyx44wvHDOqOaX
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,72,61.5,89.17,768.89,33,137,38,
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,76,71,70.83,754.26,38,180,49,
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,77,71.5,84.17,804.07,42,55,11,https://drive.google.com/open?id=1QcT5tMCzv4lMVfspV1YVAba4nBWeDswr
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,84,86.5,90,899.44,43,1,1,https://drive.google.com/open?id=14o2BxY1vr26n1Mr_j9k8dtJhRIqH4yWf
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,79,69,78.33,783.7,38.5,89,22,
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,73,65,80,753.7,36.5,187,51,https://drive.google.com/open?id=1n2VfnLp3O6HrYjlTWTfB3rigCmXTJ3SU
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,79,70.5,70,760.93,39.5,162,44,
64,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,74,69,75,754.07,35,182,50,
